2026-06-12 23:00:07 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 100)
2026-06-12 23:00:08 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 200)
2026-06-12 23:00:09 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 300)
2026-06-12 23:00:10 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 400)
2026-06-12 23:00:11 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 500)
2026-06-12 23:00:12 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 600)
2026-06-12 23:00:13 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 700)
2026-06-12 23:00:13 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 800)
2026-06-12 23:00:15 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 900)
2026-06-12 23:00:16 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1000)
2026-06-12 23:00:17 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1100)
2026-06-12 23:00:17 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1200)
2026-06-12 23:00:18 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1300)
2026-06-12 23:00:19 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1400)
2026-06-12 23:00:20 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1500)
2026-06-12 23:00:21 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1600)
2026-06-12 23:00:22 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1700)
2026-06-12 23:00:23 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1800)
2026-06-12 23:00:24 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 1900)
2026-06-12 23:00:25 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2000)
2026-06-12 23:00:25 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2100)
2026-06-12 23:00:26 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2200)
2026-06-12 23:00:27 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2300)
2026-06-12 23:00:28 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2400)
2026-06-12 23:00:29 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2500)
2026-06-12 23:00:30 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2600)
2026-06-12 23:00:31 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2700)
2026-06-12 23:00:32 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2800)
2026-06-12 23:00:33 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 2900)
2026-06-12 23:00:34 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3000)
2026-06-12 23:00:35 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3100)
2026-06-12 23:00:36 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3200)
2026-06-12 23:00:37 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3300)
2026-06-12 23:00:38 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3400)
2026-06-12 23:00:39 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3500)
2026-06-12 23:00:40 | INFO     | src.data.polymarket | Polymarket NFL: fetched 100 events (total: 3600)
